Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2012,201205,May-12,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1180441079,,,0
HS,2012,201205,May-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,5009114,,,0
HS,2012,201205,May-12,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,1367199,,,0
HS,2012,201205,May-12,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,797879,,,0
HS,2012,201206,Jun-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4090370,,,0
HS,2012,201206,Jun-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4257767383,,,0
HS,2012,201206,Jun-12,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1591353,,,0
HS,2012,201206,Jun-12,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,395689,,,0
HS,2012,201206,Jun-12,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1309890512,,,0
HS,2012,201207,Jul-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,6549797,,,0
HS,2012,201207,Jul-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4152252814,,,0
HS,2012,201207,Jul-12,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,927532,,,0
HS,2012,201207,Jul-12,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,783272,,,0
HS,2012,201207,Jul-12,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1322977000,,,0
HS,2012,201208,Aug-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4057788,,,0
HS,2012,201208,Aug-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,3331419808,,,0
HS,2012,201208,Aug-12,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1627505,,,0
