Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201606,June 2016,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4871185720,,,0
HS,2016,201609,September 2016,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1952416151,,,0
HS,2016,201609,September 2016,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,35686157115,,,0
HS,2016,201609,September 2016,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5343514000,,,0
HS,2016,201602,February 2016,0,0,1,Imports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,8156543410,,,0
HS,2016,201602,February 2016,0,0,1,Imports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2043737358,,,0
HS,2016,201602,February 2016,0,0,1,Imports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,8891350590,,,0
HS,2016,201602,February 2016,0,0,1,Imports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,707703000,,,0
HS,2016,201606,June 2016,0,0,1,Imports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,998024713,,,0
HS,2016,201606,June 2016,0,0,1,Imports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,12377838292,,,0
HS,2017,201702,February 2017,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1299041718,,,0
HS,2017,201702,February 2017,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,3636533993,,,0
HS,2017,201702,February 2017,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,21494523222,,,0
HS,2016,201608,August 2016,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,36053847224,,,0
HS,2016,201608,August 2016,0,0,2,Exports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,11010840455,,,0
HS,2016,201608,August 2016,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5566286848,,,0
HS,2016,201606,June 2016,0,0,1,Imports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5045900913,,,0
HS,2016,201606,June 2016,0,0,1,Imports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,10898587950,,,0
HS,2016,201608,August 2016,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2248147774,,,0
HS,2016,201612,December 2016,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2260510750,,,0
HS,2016,201612,December 2016,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5186366244,,,0
HS,2016,201612,December 2016,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,37099772277,,,0
HS,2016,201612,December 2016,0,0,1,Imports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,15421391115,,,0
HS,2016,201612,December 2016,0,0,1,Imports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1471940075,,,0
HS,2016,201602,February 2016,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,22243794194,,,0
HS,2016,201602,February 2016,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,3685389134,,,0
HS,2016,201602,February 2016,0,0,2,Exports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,8528224968,,,0
HS,2016,201602,February 2016,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1179105727,,,0
HS,2016,201605,May 2016,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,31222155300,,,0
HS,2016,201605,May 2016,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1700590805,,,0
HS,2016,201605,May 2016,0,0,2,Exports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,10347373190,,,0
HS,2016,201605,May 2016,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5115085321,,,0
HS,2016,201608,August 2016,0,0,1,Imports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,912718943,,,0
HS,2016,201608,August 2016,0,0,1,Imports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,12942250672,,,0
HS,2016,201608,August 2016,0,0,1,Imports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4718350849,,,0
HS,2016,201611,November 2016,0,0,1,Imports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1021286361,,,0
HS,2017,201709,September 2017,0,0,1,Imports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5690336431,,,0
HS,2017,201709,September 2017,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5745929137,,,0
HS,2017,201709,September 2017,0,0,2,Exports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,11840127426,,,0
HS,2017,201712,December 2017,0,0,2,Exports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,12897298711,,,0
HS,2017,201712,December 2017,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,6546259405,,,0
HS,2017,201712,December 2017,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,41817041639,,,0
HS,2017,201710,October 2017,0,0,1,Imports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1236790457,,,0
HS,2017,201710,October 2017,0,0,1,Imports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,3954166997,,,0
HS,2017,201710,October 2017,0,0,1,Imports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,13721568058,,,0
HS,2017,201710,October 2017,0,0,1,Imports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,11122636320,,,0
HS,2017,201711,November 2017,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2714784523,,,0
HS,2017,201711,November 2017,0,0,2,Exports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,41870453590,,,0
HS,2017,201711,November 2017,0,0,2,Exports,156,China,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,13316672121,,,0
HS,2017,201711,November 2017,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,6114261403,,,0
HS,2017,201711,November 2017,0,0,1,Imports,156,China,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,14287962107,,,0
HS,2017,201711,November 2017,0,0,1,Imports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1522357089,,,0
HS,2017,201711,November 2017,0,0,1,Imports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4514063281,,,0
HS,2017,201701,January 2017,0,0,2,Exports,156,China,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2390551162,,,0
HS,2017,201701,January 2017,0,0,2,Exports,156,China,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5497840957,,,0
